id_tramite,nombre_tramite,organo_rector,fecha_publicacion_produccion,marca_arancelado,link_de_acceso,validador_identidad,anio,mes,trimestre,dia,dia_semana,valida_AFIP,valida_Mi_argentina,valida_ANSES,valida_DNI,valida_NIC-AFIP
2030,Solicitud de Modificación de Datos en el Registro Nacional de Establecimientos Fitosanitarios,Ministerio de Economía,2018-07-05,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2030,"['Mi argentina', 'AFIP']",2018,7,3,5,Thursday,True,True,False,False,False
2031,Actualización de datos Registro Nacional de Conciliadores Laborales,Ministerio de Justicia,2018-07-05,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2031,"['Mi argentina', 'AFIP']",2018,7,3,5,Thursday,True,True,False,False,False
2032,Solicitud de Licencias de Conciliadores Laborales,Ministerio de Justicia,2018-07-05,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2032,"['Mi argentina', 'AFIP']",2018,7,3,5,Thursday,True,True,False,False,False
2033,Solicitud de Renuncia al Registro Nacional de Conciliadores Laborales,Ministerio de Justicia,2018-07-05,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2033,"['Mi argentina', 'AFIP']",2018,7,3,5,Thursday,True,True,False,False,False
2034,Presentación de pago de Matrícula de Conciliadores Laborales,Ministerio de Justicia,2018-07-05,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2034,"['Mi argentina', 'AFIP']",2018,7,3,5,Thursday,True,True,False,False,False
2035,Solicitud de Emisión de Certificación Art. 13 Ley 24635 - Conciliadores Laborales,Ministerio de Justicia,2018-07-05,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2035,"['Mi argentina', 'AFIP']",2018,7,3,5,Thursday,True,True,False,False,False
2036,Habilitación de empresas de productos cosméticos e higiene personal,Ministerio de Salud,2018-07-06,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2036,['AFIP'],2018,7,3,6,Friday,True,False,False,False,False
2041,Cierre por vacaciones - Productos cosméticos e higiene personal,Ministerio de Salud,2018-07-06,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2041,"['Mi argentina', 'AFIP']",2018,7,3,6,Friday,True,True,False,False,False
2042,Inscripción al registro de productos destinados a la alimentación animal,Ministerio de Economía,2018-07-10,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2042,"['Mi argentina', 'AFIP']",2018,7,3,10,Tuesday,True,True,False,False,False
2043,Régimen exportación contrato llave en mano - Solicitud de informe técnico,Ministerio de Economía,2018-07-11,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2043,"['Mi argentina', 'AFIP']",2018,7,3,11,Wednesday,True,True,False,False,False
2044,Bienes de capital de Producción Nacional - Solicitud de informe técnico,Ministerio de Economía,2018-07-11,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2044,"['Mi argentina', 'AFIP']",2018,7,3,11,Wednesday,True,True,False,False,False
2045,Solicitud de Comodato de Bienes Muebles del Museo Nacional Ferroviario ante la ADIFSE,Ministerio de Economía,2018-07-11,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2045,"['Mi argentina', 'AFIP']",2018,7,3,11,Wednesday,True,True,False,False,False
2047,Solicitud del Certificado Nacional de Autorización para Operadores de Turismo Estudiantil,Jefatura de Gabinete de Ministros,2018-07-11,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2047,"['Mi argentina', 'AFIP']",2018,7,3,11,Wednesday,True,True,False,False,False
2048,Crédito Fiscal Capacitación PYME  Inscripción,Ministerio de Economía,2018-07-13,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2048,"['Mi argentina', 'AFIP']",2018,7,3,13,Friday,True,True,False,False,False
2050,Firma Digital: AC ONTI  Solicitud de Certificado de Aplicación,Jefatura de Gabinete de Ministros,2018-07-13,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2050,"['Mi argentina', 'AFIP']",2018,7,3,13,Friday,True,True,False,False,False
2051,Reinscripción al Registro Nacional de Firmas de alimentación animal,Ministerio de Economía,2018-07-13,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2051,"['Mi argentina', 'AFIP']",2018,7,3,13,Friday,True,True,False,False,False
2054,Solicitud de Baja en el Registro Nacional de Establecimientos Fitosanitarios,Ministerio de Economía,2018-07-17,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2054,"['Mi argentina', 'AFIP']",2018,7,3,17,Tuesday,True,True,False,False,False
2055,Modificación Licencia de Personal Inst. Clase II y III excepto CCN,Secretaría General,2018-07-17,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2055,"['Mi argentina', 'AFIP']",2018,7,3,17,Tuesday,True,True,False,False,False
2057,Acreditación Capacitaciones contínuas a Conciliadores Laborales,Ministerio de Justicia,2018-07-17,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2057,"['Mi argentina', 'AFIP']",2018,7,3,17,Tuesday,True,True,False,False,False
2058,Vehículos especiales  Solicitud de informe técnico,Ministerio de Economía,2018-07-17,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2058,"['Mi argentina', 'AFIP']",2018,7,3,17,Tuesday,True,True,False,False,False
2060,Reasignación de cuota Leche,Ministerio de Economía,2018-07-18,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2060,"['Mi argentina', 'AFIP']",2018,7,3,18,Wednesday,True,True,False,False,False
2062,Solicitud de Certificado de Importación/Exportación de Semillas,Ministerio de Economía,2018-07-18,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2062,"['Mi argentina', 'AFIP']",2018,7,3,18,Wednesday,True,True,False,False,False
2063,Inscripción en el Registro de Comercio y Fiscalización de Semillas (RNCyFS),Ministerio de Economía,2018-07-18,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2063,"['Mi argentina', 'AFIP']",2018,7,3,18,Wednesday,True,True,False,False,False
2065,Ampliación de Rubro Productos Cosméticos e Higiene Personal,Ministerio de Salud,2018-07-20,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2065,"['Mi argentina', 'AFIP']",2018,7,3,20,Friday,True,True,False,False,False
2066,Modificación de datos Usuarios Autoridad Regulatoria Nuclear,Secretaría General,2018-07-23,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2066,"['Mi argentina', 'AFIP']",2018,7,3,23,Monday,True,True,False,False,False
2067,Inscripción de Usuarios ante la Autoridad Regulatoria Nuclear,Secretaría General,2018-07-23,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2067,"['Mi argentina', 'AFIP']",2018,7,3,23,Monday,True,True,False,False,False
2068,Habilitación de nueva planta de productos cosméticos e higiene personal,Ministerio de Salud,2018-07-23,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2068,"['Mi argentina', 'AFIP']",2018,7,3,23,Monday,True,True,False,False,False
2069,Habilitación de nuevo depósito productos cosméticos e higiene personal,Ministerio de Salud,2018-07-23,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2069,"['Mi argentina', 'AFIP']",2018,7,3,23,Monday,True,True,False,False,False
2070,Resoluciones AGN sobre trabajos de control externo gubernamental,Jefatura de Gabinete de Ministros,2018-07-23,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2070,"['Mi argentina', 'AFIP']",2018,7,3,23,Monday,True,True,False,False,False
2071,Certificado de Cumplimiento de Buenas Prácticas de Fabricación para productos cosméticos e higiene personal,Ministerio de Salud,2018-07-24,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2071,"['Mi argentina', 'AFIP']",2018,7,3,24,Tuesday,True,True,False,False,False
2072,Modificación de estructura productos cosméticos e higiene personal,Ministerio de Salud,2018-07-24,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2072,"['Mi argentina', 'AFIP']",2018,7,3,24,Tuesday,True,True,False,False,False
2074,"Notificaciones varias  Droguerías, Distribuidoras y Operadores logísticos",Ministerio de Salud,2018-07-24,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2074,"['Mi argentina', 'AFIP']",2018,7,3,24,Tuesday,True,True,False,False,False
2075,Licenciamiento de Personal de Instalaciones Clase II y III excepto CCN,Secretaría General,2018-07-24,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2075,"['Mi argentina', 'AFIP']",2018,7,3,24,Tuesday,True,True,False,False,False
2076,Renovación Licencia de Personal Inst. Clase II y III excepto CCN,Secretaría General,2018-07-24,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2076,"['Mi argentina', 'AFIP']",2018,7,3,24,Tuesday,True,True,False,False,False
2077,Renovación del Registro de Organizaciones de la Sociedad Civil,Ministerio de Justicia,2018-07-24,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2077,"['Mi argentina', 'AFIP']",2018,7,3,24,Tuesday,True,True,False,False,False
2078,Modificación de datos del Registro de Organizaciones de la Sociedad Civil,Ministerio de Justicia,2018-07-24,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2078,"['Mi argentina', 'AFIP']",2018,7,3,24,Tuesday,True,True,False,False,False
2082,Residuos Peligrosos - Generación Eventual,Jefatura de Gabinete de Ministros,2018-07-25,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2082,"['Mi argentina', 'AFIP']",2018,7,3,25,Wednesday,True,True,False,False,False
2083,Destrucción de mercaderías,Jefatura de Gabinete de Ministros,2018-07-25,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2083,"['Mi argentina', 'AFIP']",2018,7,3,25,Wednesday,True,True,False,False,False
2084,Autorización de Importación de Fitosanitarios y Fertilizantes - Prioritarios hasta 3 días,Ministerio de Economía,2018-07-26,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2084,"['Mi argentina', 'AFIP']",2018,7,3,26,Thursday,True,True,False,False,False
2088,Inscripción en el Registro de Importadores Exportadores de Sustancia que Agotan la capa de Ozono,Jefatura de Gabinete de Ministros,2018-07-27,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2088,"['Mi argentina', 'AFIP']",2018,7,3,27,Friday,True,True,False,False,False
2089,Inscripción al Registro de Empresas Importadoras de Aire Acondicionado,Jefatura de Gabinete de Ministros,2018-07-27,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2089,"['Mi argentina', 'AFIP']",2018,7,3,27,Friday,True,True,False,False,False
2090,Solicitud de Certificación de Plantas,Ministerio de Salud,2018-07-27,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2090,['AFIP'],2018,7,3,27,Friday,True,False,False,False,False
2091,Solicitud de Certificación Plantas y Productos,Ministerio de Salud,2018-07-27,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2091,['AFIP'],2018,7,3,27,Friday,True,False,False,False,False
2092,Solicitud de Certificación Productos,Ministerio de Salud,2018-07-27,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2092,['AFIP'],2018,7,3,27,Friday,True,False,False,False,False
2093,Importación de productos médicos por usuario directo,Ministerio de Salud,2018-07-30,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2093,['AFIP'],2018,7,3,30,Monday,True,False,False,False,False
2096,Solicitud de comprobante de obligaciones de pago,Jefatura de Gabinete de Ministros,2018-07-31,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2096,"['Mi argentina', 'AFIP']",2018,7,3,31,Tuesday,True,True,False,False,False
2097,"Solicitudes varias - Droguerías, Distribuidoras y Operadores logísticos",Ministerio de Salud,2018-07-31,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2097,['AFIP'],2018,7,3,31,Tuesday,True,False,False,False,False
2098,Solicitud de reactivos biológicos producidos en la Dirección General de Laboratorios y Control Técnico,Ministerio de Economía,2018-07-31,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2098,"['Mi argentina', 'AFIP']",2018,7,3,31,Tuesday,True,True,False,False,False
2100,Presentación de Queja,Ministerio de Capital Humano,2018-08-02,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2100,"['Mi argentina', 'AFIP']",2018,8,3,2,Thursday,True,True,False,False,False
2101,"Modificación en el empadronamiento de empresa elaboradora de aditivos alimentarios para productos de origen animal, envases y conexos",Ministerio de Economía,2018-08-02,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2101,"['Mi argentina', 'AFIP']",2018,8,3,2,Thursday,True,True,False,False,False
2102,Solicitud de presentación ante la CONAL (Comisión Nacional de Alimentos),Ministerio de Salud,2018-08-02,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2102,"['Mi argentina', 'AFIP']",2018,8,3,2,Thursday,True,True,False,False,False
2104,Solicitud de agotamiento de stock de rótulos RNPA,Ministerio de Salud,2018-08-02,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2104,"['Mi argentina', 'AFIP']",2018,8,3,2,Thursday,True,True,False,False,False
2105,Solicitud de análisis de laboratorio para aptitud de producto alimenticio,Ministerio de Salud,2018-08-02,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2105,"['Mi argentina', 'AFIP']",2018,8,3,2,Thursday,True,True,False,False,False
2109,Solicitud de Compatibilidad Bitren,Ministerio de Economía,2018-08-06,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2109,"['Mi argentina', 'AFIP']",2018,8,3,6,Monday,True,True,False,False,False
2110,Defensor del Cliente  Solicitud de adhesión e implementación,Ministerio de Economía,2018-08-06,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2110,"['Mi argentina', 'AFIP']",2018,8,3,6,Monday,True,True,False,False,False
2111,Defensor del Cliente - Presentación trimestral,Ministerio de Economía,2018-08-06,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2111,"['Mi argentina', 'AFIP']",2018,8,3,6,Monday,True,True,False,False,False
2114,Renovación del Registro de Productores (Exención arancelaria 2%),Ministerio de Economía,2018-08-06,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2114,"['Mi argentina', 'AFIP']",2018,8,3,6,Monday,True,True,False,False,False
2115,Licencias Servicios TIC - Inicio de prestación de servicio,Jefatura de Gabinete de Ministros,2018-08-07,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2115,"['Mi argentina', 'AFIP']",2018,8,3,7,Tuesday,True,True,False,False,False
2116,Licencias Servicios TIC - Obtención de Licencia (Personas Humanas),Jefatura de Gabinete de Ministros,2018-08-07,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2116,"['Mi argentina', 'AFIP']",2018,8,3,7,Tuesday,True,True,False,False,False
2117,Licencias Servicios TIC - Obtención de Licencia (Personas Jurídicas),Jefatura de Gabinete de Ministros,2018-08-07,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2117,"['Mi argentina', 'AFIP']",2018,8,3,7,Tuesday,True,True,False,False,False
2118,Licencias Servicios TIC - Modificación y/o baja del registro o licencia,Jefatura de Gabinete de Ministros,2018-08-07,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2118,"['Mi argentina', 'AFIP']",2018,8,3,7,Tuesday,True,True,False,False,False
2119,Licencias Servicios TIC - Cambio de denominación de la licenciataria,Jefatura de Gabinete de Ministros,2018-08-07,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2119,"['Mi argentina', 'AFIP']",2018,8,3,7,Tuesday,True,True,False,False,False
2123,Contratación Decreto 1421 Art 9. Cuerpo de Abogados del Estado,Jefatura de Gabinete de Ministros,2018-08-12,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2123,"['Mi argentina', 'AFIP']",2018,8,3,12,Sunday,True,True,False,False,False
2124,Designación transitoria con función ejecutiva. Cuerpo de Abogados del Estado,Jefatura de Gabinete de Ministros,2018-08-12,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2124,"['Mi argentina', 'AFIP']",2018,8,3,12,Sunday,True,True,False,False,False
2125,Registro de Productores (Exención arancelaria 2%),Ministerio de Economía,2018-08-13,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2125,"['Mi argentina', 'AFIP']",2018,8,3,13,Monday,True,True,False,False,False
2126,Actualización del Registro de Productores (Exención arancelaria 2%),Ministerio de Economía,2018-08-13,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2126,"['Mi argentina', 'AFIP']",2018,8,3,13,Monday,True,True,False,False,False
2127,RENPRE- Reinscripción en el Registro Nacional de Precursores Químicos,Ministerio de Seguridad Nacional,2018-08-14,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2127,"['Mi argentina', 'AFIP']",2018,8,3,14,Tuesday,True,True,False,False,False
2128,RENPRE- Modificación en el Registro Nacional de Precursores Químicos,Ministerio de Seguridad Nacional,2018-08-14,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2128,"['Mi argentina', 'AFIP']",2018,8,3,14,Tuesday,True,True,False,False,False
2129,RENPRE- Inscripción en el Registro Nacional de Precursores Químicos,Ministerio de Seguridad Nacional,2018-08-15,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2129,"['Mi argentina', 'AFIP']",2018,8,3,15,Wednesday,True,True,False,False,False
2130,Capacitación a terceros - SENASA,Ministerio de Economía,2018-08-15,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2130,"['Mi argentina', 'AFIP']",2018,8,3,15,Wednesday,True,True,False,False,False
2131,Reinscripción de establecimientos de productos higiénicos descartables de uso externo e intravaginal,Ministerio de Salud,2018-08-16,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2131,"['Mi argentina', 'AFIP']",2018,8,3,16,Thursday,True,True,False,False,False
2132,Constancia de cumplimiento de buenas prácticas de almacenamiento y distribución - Distribuidores y operadores logísticos de medicamentos,Ministerio de Salud,2018-08-16,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2132,"['Mi argentina', 'AFIP']",2018,8,3,16,Thursday,True,True,False,False,False
2133,Inscripción al Registro de Centros de Recepción de Información,Ministerio de Economía,2018-08-17,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2133,"['Mi argentina', 'AFIP']",2018,8,3,17,Friday,True,True,False,False,False
2134,Declaración de Ediciones de Publicación Periódica,Ministerio de Justicia,2018-08-21,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2134,"['DNI', 'Mi argentina', 'ANSES', 'AFIP']",2018,8,3,21,Tuesday,True,True,True,True,False
2135,Inscripción al registro de profesionales y directores técnicos de inocuidad y calidad alimentaria,Ministerio de Economía,2018-08-21,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2135,"['Mi argentina', 'AFIP']",2018,8,3,21,Tuesday,True,True,False,False,False
2136,Reinscripción al registro de profesionales y directores técnicos de inocuidad y calidad alimentaria,Ministerio de Economía,2018-08-21,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2136,"['Mi argentina', 'AFIP']",2018,8,3,21,Tuesday,True,True,False,False,False
2137,Modificación al registro de profesionales y directores técnicos de inocuidad y calidad alimentaria,Ministerio de Economía,2018-08-21,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2137,"['Mi argentina', 'AFIP']",2018,8,3,21,Tuesday,True,True,False,False,False
2138,Modificación del Registro de Centros de Recepción de Información,Ministerio de Economía,2018-08-21,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2138,"['Mi argentina', 'AFIP']",2018,8,3,21,Tuesday,True,True,False,False,False
2139,Certificación Fitosanitaria de Exportación,Ministerio de Economía,2018-08-22,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2139,"['Mi argentina', 'AFIP']",2018,8,3,22,Wednesday,True,True,False,False,False
2140,Certificación de Importación de Productos Vegetales,Ministerio de Economía,2018-08-22,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2140,"['Mi argentina', 'AFIP']",2018,8,3,22,Wednesday,True,True,False,False,False
2141,Tránsito Internacional entre terceros países,Ministerio de Economía,2018-08-22,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2141,"['Mi argentina', 'AFIP']",2018,8,3,22,Wednesday,True,True,False,False,False
2142,Declaración Jurada de Embalajes de madera de importación,Ministerio de Economía,2018-08-22,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2142,"['Mi argentina', 'AFIP']",2018,8,3,22,Wednesday,True,True,False,False,False
2143,Exportación de Productos y Subproductos de Origen Animal y Alimentos para Animales,Ministerio de Economía,2018-08-22,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2143,"['Mi argentina', 'AFIP']",2018,8,3,22,Wednesday,True,True,False,False,False
2145,Afectación de Instructores CIAC /CEAC | RAAC 141  142  147,Ministerio de Economía,2018-08-22,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2145,"['Mi argentina', 'AFIP']",2018,8,3,22,Wednesday,True,True,False,False,False
2147,Solicitud de Inscripción al Registro Nacional de Incubadoras,Ministerio de Economía,2018-08-22,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2147,"['Mi argentina', 'AFIP']",2018,8,3,22,Wednesday,True,True,False,False,False
2148,Modificación y Actualización al Registro Nacional de Incubadoras,Ministerio de Economía,2018-08-22,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2148,"['Mi argentina', 'AFIP']",2018,8,3,22,Wednesday,True,True,False,False,False
2151,Movilidad Interna,Ministerio de Desregulación y Transformación del Estado,2018-08-23,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2151,"['DNI', 'Mi argentina', 'ANSES', 'AFIP']",2018,8,3,23,Thursday,True,True,True,True,False
2152,Inscripción de Publicación Periódica,Ministerio de Justicia,2018-08-23,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2152,"['DNI', 'Mi argentina', 'ANSES', 'AFIP']",2018,8,3,23,Thursday,True,True,True,True,False
2153,Renovación de Publicación Periódica,Ministerio de Justicia,2018-08-23,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2153,"['DNI', 'Mi argentina', 'ANSES', 'AFIP']",2018,8,3,23,Thursday,True,True,True,True,False
2154,Consulta de Título de Publicación Periódica,Ministerio de Justicia,2018-08-23,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2154,"['DNI', 'Mi argentina', 'ANSES', 'AFIP']",2018,8,3,23,Thursday,True,True,True,True,False
2157,Cierre por vacaciones de empresas de productos médicos,Ministerio de Salud,2018-08-23,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2157,"['Mi argentina', 'AFIP']",2018,8,3,23,Thursday,True,True,False,False,False
2159,Constancia de aptitud de buenas prácticas para establecimientos de uso doméstico (Domisanitario),Ministerio de Salud,2018-08-24,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2159,"['Mi argentina', 'AFIP']",2018,8,3,24,Friday,True,True,False,False,False
2160,Categorización Prestadores de Servicios a Personas con Discapacidad,Ministerio de Salud,2018-08-27,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2160,"['Mi argentina', 'AFIP']",2018,8,3,27,Monday,True,True,False,False,False
2162,Solicitud de autorización de Exportación de productos lácteos,Ministerio de Economía,2018-08-27,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2162,"['Mi argentina', 'AFIP']",2018,8,3,27,Monday,True,True,False,False,False
2163,Planes  Aprobación de Carácter Particular,Ministerio de Economía,2018-08-27,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2163,"['Mi argentina', 'AFIP']",2018,8,3,27,Monday,True,True,False,False,False
2164,Solicitud de Exportación de Alcoholes,Ministerio de Economía,2018-08-27,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2164,"['Mi argentina', 'AFIP']",2018,8,3,27,Monday,True,True,False,False,False
2165,Cierre por vacaciones - Establecimientos de productos domisanitarios,Ministerio de Salud,2018-08-27,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2165,"['Mi argentina', 'AFIP']",2018,8,3,27,Monday,True,True,False,False,False
2167,Productos veterinarios - Autorización de despacho importación,Ministerio de Economía,2018-08-28,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2167,"['Mi argentina', 'AFIP']",2018,8,3,28,Tuesday,True,True,False,False,False
2168,Productos veterinarios - Autorización de despacho exportación,Ministerio de Economía,2018-08-28,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2168,"['Mi argentina', 'AFIP']",2018,8,3,28,Tuesday,True,True,False,False,False
2169,Productos veterinarios - Certificaciones varias,Ministerio de Economía,2018-08-29,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2169,"['Mi argentina', 'AFIP']",2018,8,3,29,Wednesday,True,True,False,False,False
2170,Finalización de Inscripción de Cooperativas,Ministerio de Capital Humano,2018-08-29,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2170,"['Mi argentina', 'AFIP']",2018,8,3,29,Wednesday,True,True,False,False,False
2171,Finalización de Inscripción de Mutuales,Ministerio de Capital Humano,2018-08-29,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2171,"['Mi argentina', 'AFIP']",2018,8,3,29,Wednesday,True,True,False,False,False
2172,Exportación - Trofeos de caza,Ministerio de Economía,2018-08-29,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2172,"['Mi argentina', 'AFIP']",2018,8,3,29,Wednesday,True,True,False,False,False
2173,Importación - Trofeos de caza,Ministerio de Economía,2018-08-29,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2173,"['Mi argentina', 'AFIP']",2018,8,3,29,Wednesday,True,True,False,False,False
2175,Importación de productos médicos,Ministerio de Salud,2018-08-29,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2175,"['Mi argentina', 'AFIP']",2018,8,3,29,Wednesday,True,True,False,False,False
2176,Importación de productos médicos usados,Ministerio de Salud,2018-08-29,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2176,"['Mi argentina', 'AFIP']",2018,8,3,29,Wednesday,True,True,False,False,False
2177,Importación de productos médicos in vitro,Ministerio de Salud,2018-08-29,False,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=2177,"['Mi argentina', 'AFIP']",2018,8,3,29,Wednesday,True,True,False,False,False
